name=LIS2MDL Magnetometer vendor=STMicro current_time_ms=1561446802416
measured_at recorded_at accuracy value_x value_y value_z
282511783683545 282511785423907 0 -55.536232 -85.144875 -136.31978
282511793732400 282511795789950 0 -55.184277 -85.93518 -136.1886
282511803782920 282511805994430 0 -54.21104 -86.2831 -135.73982
282511813830264 282511815548754 0 -53.77682 -85.86762 -135.98706
282511823877712 282511825739693 0 -53.718105 -85.464645 -136.12251
282511833926202 282511836030371 0 -53.93461 -85.69046 -136.54204
282511843976097 282511847267403 0 -53.877098 -85.251335 -135.59125
282511854025525 282511855940998 0 -53.320423 -84.60801 -135.23584
282511864073806 282511865932145 0 -52.439163 -85.015854 -136.4661
282511874122556 282511876055010 0 -51.969437 -85.01055 -136.91621
282511884170941 282511888023293 0 -51.788094 -84.38489 -136.6042
282511894218077 282511896115168 0 -51.73076 -83.940605 -135.49823
282511904265525 282511906981315 0 -51.508186 -84.32387 -135.13622
282511914308650 282511916016108 0 -51.290993 -84.118706 -135.33743
282511924350212 282511926227671 0 -50.575657 -83.67835 -135.20299
282511934393233 282511936350693 0 -49.57194 -83.85835 -135.8306
282511944437035 282511946223350 0 -49.484127 -83.24615 -135.80103
282511954480368 282511956217570 0 -49.332222 -82.8194 -135.34373
282511964524639 282511966304811 0 -48.897312 -82.42457 -136.2117
282511974570837 282511976749083 0 -48.58572 -82.23177 -136.90642
282511984617243 282511988409813 0 -48.397278 -82.24618 -137.58301
282511994664379 282511996557366 0 -48.18198 -81.984215 -136.07722
282512004712972 282512006847002 0 -47.74948 -81.51709 -134.77269
282512014757764 282512016760858 0 -47.50181 -81.14401 -136.0503
282512024802816 282512026950650 0 -47.2834 -80.975006 -137.33778
282512034847712 282512038253933 0 -47.131153 -80.55858 -137.19084
282512044891827 282512047182111 0 -47.16735 -80.127754 -136.36728
282512054937712 282512057257112 0 -46.697453 -80.1276 -136.97253
282512064985212 282512066894769 0 -46.298046 -79.32262 -137.63766
282512075032295 282512076826228 0 -46.861824 -79.32588 -137.00443
282512085078077 282512088482167 0 -46.890404 -79.5506 -137.63503
282512095123806 282512096928626 0 -46.273804 -78.54044 -138.50136
282512105169066 282512106977169 0 -46.37426 -77.919 -137.95036
282512115214535 282512116852795 0 -46.3391 -78.31885 -137.84282
282512125257295 282512127026337 0 -45.96342 -78.31151 -138.10982
282512135302920 282512138590297 0 -45.87526 -77.70963 -138.3906
282512145350160 282512147028735 0 -45.8401 -78.109474 -138.28308
282512155396097 282512157160663 0 -45.77515 -78.32075 -138.63124
282512165439900 282512168120664 0 -45.93277 -78.14875 -139.34138
282512175483337 282512179460613 0 -45.87457 -77.730286 -139.01132
282512185528754 282512188781864 0 -45.505127 -77.108696 -139.06558
282512195572347 282512198162021 0 -45.324127 -76.47271 -138.44322
282512205617816 282512208560200 0 -45.165474 -76.67569 -138.66415
282512215662504 282512217756607 0 -45.223846 -77.08899 -138.83904
282512225706983 282512227717806 0 -45.259693 -76.66849 -138.32585
282512235749743 282512238467286 0 -45.295547 -76.247986 -137.81264
282512245794066 282512247593745 0 -45.42441 -75.85643 -138.04741
282512255837660 282512257531611 0 -45.076797 -76.0893 -139.41048
282512265883545 282512267985570 0 -44.924377 -75.67805 -139.41872
282512275928754 282512277781092 0 -45.082687 -75.48539 -139.50813
282512285973806 282512288781614 0 -45.422688 -75.90807 -139.59921
282512296020525 282512298011146 0 -45.92203 -76.10712 -138.84862
282512306067400 282512308050001 0 -45.581512 -75.699936 -139.22308
282512316114795 282512318135679 0 -45.241516 -75.27725 -139.13203
282512326160264 282512328035211 0 -45.271305 -75.46583 -138.67633
282512336205889 282512338747556 0 -45.334705 -75.30104 -139.72482
282512346251150 282512348069276 0 -45.339905 -74.71778 -140.4432
282512356297035 282512358728496 0 -45.058273 -74.7084 -140.52704
282512366340368 282512368069799 0 -44.905853 -74.297134 -140.53526
282512376383233 282512378180216 0 -44.813187 -74.25786 -139.47693
282512386424900 282512389080843 0 -45.024315 -75.07209 -139.33324
282512396468129 282512399013083 0 -45.0529 -75.296814 -139.96384
282512406510525 282512408489074 0 -44.747887 -74.479454 -140.13547
282512416555577 282512418369127 0 -44.965084 -74.68461 -139.93425
282512426601775 282512428318659 0 -44.64881 -75.059586 -139.44502
282512436648650 282512439251473 0 -44.30864 -74.64207 -139.50914
282512446696775 282512448469442 0 -44.560997 -74.44738 -139.41545
282512456742920 282512458608610 0 -44.68449 -74.64425 -139.087
282512466788285 282512469593663 0 -44.71359 -74.85348 -139.25204
282512476834483 282512478619393 0 -44.525833 -74.84722 -139.30794
282512486877243 282512489610644 0 -44.46729 -74.43909 -139.28822
282512496923077 282512498720072 0 -44.496735 -74.63799 -139.1429
282512506968285 282512509194136 0 -44.40286 -74.634865 -139.17085
282512517012452 282512518718928 0 -44.654873 -74.45051 -139.3875
282512527055785 282512528805596 0 -44.68432 -74.649414 -139.24219
282512537098545 282512539585962 0 -44.865837 -75.26991 -139.39899
282512547143129 282512549058306 0 -44.953476 -75.887276 -139.58374
282512557187087 282512559037109 0 -44.454823 -75.66757 -139.71361
282512567231983 282512569480756 0 -44.1796 -75.03878 -139.42958
282512577277712 282512579716174 0 -44.43282 -74.818275 -138.55998
282512587322920 282512590009613 0 -44.432304 -74.83376 -139.02553
282512597367920 282512599776384 0 -44.180634 -75.0078 -138.4985
282512607413702 282512609646229 0 -44.181324 -74.987144 -137.87776
282512617459014 282512619810501 0 -44.05697 -74.81609 -138.98212
282512627503441 282512630447637 0 -43.80461 -75.01079 -139.0758
282512637551670 282512641451909 0 -43.89814 -75.02424 -139.35825
282512647598337 282512650303212 0 -43.997738 -74.42861 -139.58313
282512657645108 282512660365453 0 -43.93365 -74.61407 -139.15541
282512667690212 282512670409464 0 -44.021637 -75.221115 -139.02977
282512677734535 282512680319622 0 -43.710907 -75.002495 -138.94858
282512687776670 282512690519570 0 -43.434998 -74.394356 -139.28528
282512697821358 282512700525196 0 -43.399834 -74.794205 -139.17773
282512707865368 282512710875510 0 -43.458893 -75.18685 -138.73192
282512717909118 282512720997542 0 -43.46461 -74.588104 -138.98476
282512727951827 282512731999262 0 -43.810326 -74.41203 -139.32866
282512737996983 282512742140878 0 -43.71645 -74.408905 -139.35661
282512748043025 282512750994264 0 -43.370735 -74.58498 -139.0127
282512758088910 282512762193588 0 -43.277893 -74.550865 -138.10956
282512768136931 282512770896818 0 -43.4653 -74.567444 -138.36401
282512778184066 282512780938121 0 -43.494057 -74.787 -138.83943
282512788230525 282512790947185 0 -43.399834 -74.794205 -139.17773
282512798275889 282512802340675 0 -43.529045 -74.39233 -139.10213
282512808323806 282512811341926 0 -43.47743 -73.34929 -138.24898
282512818372243 282512820294167 0 -43.600056 -73.57198 -138.69644
282512828418702 282512830638855 0 -43.61634 -75.02002 -139.59726
282512838465160 282512841575731 0 -43.768074 -75.45194 -140.20976
282512848511097 282512850588336 0 -43.86887 -74.82017 -139.34839
282512858556514 282512861147504 0 -43.59365 -74.19139 -139.06432
282512868601254 282512870268807 0 -43.875282 -74.200775 -138.98048
282512878647452 282512880580891 0 -43.594513 -74.165565 -138.2884
282512888693545 282512890823965 0 -43.406414 -74.16964 -138.65468
282512898741931 282512900978966 0 -43.839775 -74.61094 -139.18335
282512908789379 282512910803238 0 -43.534935 -73.78841 -139.19981
282512918838233 282512920518187 0 -43.50549 -73.58951 -139.34512
282512928885212 282512931070636 0 -43.28275 -73.977936 -139.13829
282512938932295 282512941906471 0 -43.499947 -74.1831 -138.93709
282512948978702 282512950987201 0 -43.969673 -74.1884 -138.48701
282512959024900 282512961011993 0 -43.629677 -73.76572 -138.39595
282512969069900 282512970728192 0 -43.447987 -73.15039 -138.39432
282512979114795 282512981289652 0 -43.283783 -73.946945 -138.20721
282512989159847 282512992016319 0 -43.37108 -74.574646 -138.70235
282512999206097 282513001219862 0 -43.400524 -74.773544 -138.55704
282513009250420 282513011706582 0 -43.3063 -74.78075 -138.89532
282513019294327 282513021333041 0 -43.71645 -74.408905 -139.35661
282513029338129 282513031448407 0 -43.781574 -74.19248 -138.85326
282513039379327 282513042047053 0 -43.564034 -73.99764 -139.36484
282513049420785 282513051323096 0 -43.56386 -74.00281 -139.52002
282513059460056 282513061698722 0 -43.470673 -73.97903 -138.92723
282513069502295 282513071196015 0 -43.499603 -74.19342 -139.24747
282513079546566 282513081396224 0 -43.62275 -74.40061 -139.22939
282513089590368 282513092013413 0 -43.44054 -73.80077 -139.69328
282513099634222 282513101521851 0 -43.382168 -73.387474 -139.51839
282513109677608 282513111530758 0 -43.716625 -74.40374 -139.20143
282513119723702 282513121425134 0 -44.026836 -74.63785 -139.74815
282513129766879 282513133735240 0 -43.62864 -73.7967 -139.32704
282513139810368 282513141941647 0 -43.511898 -72.97011 -138.97722
282513149855733 282513151633887 0 -43.54031 -73.2 -139.76299
282513159902191 282513162062482 0 -43.317223 -73.59875 -139.86655
282513169947712 282513171698629 0 -43.410927 -73.60704 -139.9938
282513179994639 282513181947901 0 -43.387547 -72.79906 -140.08159
282513190039847 282513191995245 0 -43.29401 -72.7856 -139.79916
282513200085629 282513201950038 0 -43.821594 -73.2197 -139.98953
282513210129900 282513211921758 0 -43.58188 -72.18075 -139.50262
282513220174379 282513222736498 0 -43.23547 -72.377464 -139.77945
282513230221670 282513232175458 0 -43.510864 -73.00109 -139.90834
282513240266358 282513243211084 0 -43.45804 -71.9942 -140.14145
282513250308910 282513251980460 0 -43.645275 -72.015945 -140.5511
282513260353545 282513262277909 0 -43.77483 -71.60374 -140.16512
282513270399014 282513272088951 0 -43.499954 -70.96462 -139.5707
282513280441827 282513282308536 0 -43.3122 -70.958374 -139.62659
