name=BMI160 Accelerometer vendor=BOSCH current_time_ms=1561345925949
measured_at recorded_at accuracy value_x value_y value_z
181636820723040 181636822587148 0 -0.07089305 2.331254 9.541663
181636830837988 181636832933242 0 -0.046954602 2.3647163 9.480216
181636840952936 181636843563973 0 -0.090054445 2.4411993 9.428222
181636851067884 181636853164598 0 -0.118788995 2.5463634 9.527479
181636861182832 181636863005381 0 -0.11400436 2.5846057 9.555838
181636871297780 181636873492882 0 -0.0948544 2.6132874 9.522749
181636881412728 181636883445591 0 -0.17147334 2.6132889 9.480209
181636891527676 181636893702884 0 -0.14274648 2.5893896 9.461301
181636901642624 181636904248510 0 -0.056558255 2.5559304 9.41876
181636911757572 181636913841271 0 -0.027831389 2.5989525 9.404579
181636921872467 181636923977835 0 -0.023046749 2.6228545 9.347858
181636931987415 181636934024919 0 -0.01826211 2.594175 9.362038
181636942102363 181636944637576 0 -0.0469966 2.5129144 9.319496
181636952217311 181636954327213 0 -0.104461804 2.4651148 9.286409
181636962332259 181636965337891 0 -0.20502298 2.5893989 9.281681
181636972447207 181636974499923 0 -0.23854597 2.7662647 9.347852
181636982562155 181636984992007 0 -0.17629997 2.7806063 9.357303
181636992677103 181636994666540 0 -0.07095798 2.7280264 9.376208
181637002792051 181637004862166 0 -0.027865762 2.6802266 9.366753
181637012906999 181637015450135 0 8.6107414E-4 2.6658874 9.418744
181637023021999 181637025220032 0 0.020011067 2.6802292 9.418743
181637033136999 181637035372794 0 0.0056419 2.6276488 9.470734
181637043251947 181637045582326 0 0.01521499 2.5511687 9.536904
181637053366947 181637055714254 0 0.043941885 2.508149 9.5605345
181637063481947 181637065817640 0 0.043938074 2.6085327 9.522722
181637073596894 181637075829777 0 0.04393426 2.7184765 9.489634
181637083711894 181637085940872 0 0.06787264 2.7567189 9.461273
181637093826894 181637096097435 0 0.07744574 2.75194 9.470725
181637103941842 181637105572697 0 0.11096102 2.7806222 9.385646
181637114056842 181637116280927 0 0.09659185 2.8045242 9.343104
181637124171842 181637126877803 0 0.091799594 2.7376037 9.333651
181637134286790 181637136391970 0 0.08221894 2.7041442 9.447086
181637144401790 181637146148430 0 0.13009958 2.6611247 9.484898
181637154516790 181637156661035 0 0.17798027 2.670686 9.45181
181637164631738 181637166450515 0 0.23543777 2.7423892 9.3761835
181637174746738 181637177087547 0 0.3072606 2.7710712 9.390362
181637184861738 181637186596507 0 0.3551413 2.8045335 9.362
181637194976686 181637197261404 0 0.25458008 2.7137127 9.324186
181637205091686 181637207480728 0 0.17796116 2.675473 9.2911
181637215206686 181637217635156 0 0.11091908 2.6945949 9.310004
181637225321634 181637227225365 0 0.05345391 2.680256 9.343088
181637235436634 181637237960418 0 0.0534501 2.723278 9.461252
181637245551634 181637247785315 0 0.1923112 2.7663004 9.46125
181637255666582 181637258611618 0 0.20188428 2.8380034 9.470702
181637265781582 181637268799119 0 0.15399602 2.8666854 9.503786
181637275896582 181637279271620 0 0.19708821 2.7710845 9.447065
181637286011530 181637289305840 0 0.26412266 2.699384 9.399798
181637296126530 181637299808549 0 0.29763794 2.675485 9.267453
181637306241530 181637309539279 0 0.31678787 2.675486 9.281631
181637316356478 181637319767041 0 0.37903386 2.6850476 9.366708
181637326471478 181637329747563 0 0.37424162 2.7280703 9.380888
181637336586478 181637339818866 0 0.33593026 2.7280715 9.503776
181637346701426 181637349903502 0 0.28804198 2.7232928 9.617213
181637356816426 181637359979597 0 0.28803816 2.8236763 9.588852
181637366931426 181637370053244 0 0.2928228 2.9049397 9.513225
181637377046374 181637380066057 0 0.3454919 2.8667002 9.399786
181637387161374 181637392381319 0 0.398161 2.80934 9.257987
181637397276374 181637401570903 0 0.46998388 2.7806609 9.21072
181637407391322 181637410568769 0 0.49392232 2.8380234 9.234351
181637417506322 181637420813874 0 0.48434162 2.8667054 9.295795
181637427621322 181637430411271 0 0.46518394 2.8571465 9.34306
181637437736269 181637440753980 0 0.4795454 2.8236868 9.404504
181637447851269 181637450987418 0 0.4795416 2.7950077 9.432861
181637457966269 181637462223409 0 0.45080715 2.8093493 9.447041
181637468081269 181637470879452 0 0.4124958 2.8141308 9.465945
181637478196217 181637481075130 0 0.36883515 2.7760866 9.461003
181637488311217 181637490843725 0 0.38319102 2.7569695 9.44682
181637498426217 181637502422580 0 0.4502198 2.766533 9.41373
181637508540957 181637510900185 0 0.4645757 2.7617562 9.380641
181637518655749 181637521230134 0 0.47414312 2.7330787 9.456263
181637528770488 181637531417479 0 0.4789221 2.7187417 9.508251
181637538885280 181637542200865 0 0.45497045 2.6900644 9.550787
181637549000019 181637551890449 0 0.3974996 2.6996279 9.574416
181637559114811 181637561617534 0 0.36875942 2.7522123 9.50824
181637569229551 181637571731858 0 0.3160771 2.7426553 9.494057
181637579344342 181637582182796 0 0.2825485 2.713978 9.484601
181637589459082 181637592372068 0 0.2585968 2.7331018 9.470418
181637599573874 181637601996288 0 0.24422204 2.7522254 9.418421
181637609688613 181637612354674 0 0.20590496 2.7522287 9.42787
181637619803405 181637622494883 0 0.18195328 2.7235515 9.470407
181637629918144 181637632282280 0 0.10532866 2.7044344 9.503489
181637640032936 181637642798063 0 0.057434786 2.7426784 9.5129385
181637650147676 181637652487543 0 0.03827151 2.7235613 9.470396
181637660262467 181637662596554 0 0.028685134 2.6423028 9.437306
181637670377207 181637672469680 0 0.019098759 2.5945048 9.442028
181637680491999 181637682427494 0 0.019089347 2.66143 9.475111
181637690606738 181637692619526 0 0.03823362 2.7140145 9.470382
181637700721530 181637702692183 0 0.04301266 2.6948972 9.4656515
181637710836269 181637712804059 0 0.047791637 2.6231987 9.50346
