name=AzimuthSensor vendor=Kyle current_time_ms=1561446802735
m_t m_x m_y m_z a_t a_x a_y a_z g_t g_x g_y g_z direction_degrees
282525368 282525366314639 -0.38765827 -0.5414008 -0.7460605 282525361683650 -0.0059961136 0.9871826 0.15948229 282525359183650 -0.0039054558 -0.99513096 -0.09848374 33.18450140326365
282525401 282525396448754 -0.39159623 -0.5409798 -0.74430716 282525392026097 -0.012515428 0.98703027 0.16004544 282525389526097 0.004690145 -0.99391866 -0.11001742 36.07847304516554
282525434 282525426585420 -0.39565742 -0.5408433 -0.74225587 282525432482712 -0.020575834 0.9868766 0.16015978 282525429982712 0.011242159 -0.99305046 -0.11715149 39.56376148427216
282525467 282525456719639 -0.3995667 -0.5407899 -0.7401978 282525462825160 -0.02650486 0.9865585 0.16124478 282525460325160 0.012231142 -0.9923319 -0.12299491 42.14792599070603
282525500 282525496899275 -0.40475982 -0.5406771 -0.7374536 282525493167608 -0.033718858 0.98594755 0.16361634 282525490667608 0.012456316 -0.9918064 -0.12714185 45.21231426749432
282525533 282525527044222 -0.40847945 -0.5408058 -0.735305 282525523510525 -0.04228008 0.98528224 0.16562426 282525521010525 0.015148971 -0.99137616 -0.13016836 48.56075986657976
282525566 282525557181202 -0.41229895 -0.54097146 -0.73304796 282525563968077 -0.054622676 0.98463744 0.16584791 282525561468077 0.011456498 -0.9916557 -0.12840486 53.223852956352516
282525599 282525597363389 -0.4171896 -0.5412805 -0.73004675 282525594311202 -0.0642826 0.9839459 0.16648789 282525591811202 3.8805013E-4 -0.9922622 -0.124159195 56.86759153891967
282525632 282525627504587 -0.42080137 -0.5415776 -0.72774994 282525624654379 -0.072749905 0.983363 0.16644783 282525622154379 -0.011464215 -0.9926345 -0.12060388 59.95216985489452
282525665 282525657643337 -0.42422816 -0.54169154 -0.72567266 282525654997556 -0.07669059 0.983343 0.16478805 282525652497556 -0.019699603 -0.99291366 -0.117194355 61.66632877051427
282525698 282525687785681 -0.42754427 -0.5417696 -0.72366536 282525695455108 -0.075570494 0.98374355 0.16290385 282525692955108 -0.02650485 -0.9928703 -0.11621588 61.783159156267345
282525731 282525727964275 -0.43174434 -0.54180694 -0.72113943 282525725798233 -0.07220063 0.98394704 0.16320305 282525723298233 -0.025260936 -0.99252677 -0.11938411 61.0154868746929
282525764 282525758104379 -0.4346873 -0.5418115 -0.71936584 282525756141410 -0.06730257 0.9844109 0.16249818 282525753641410 -0.015956769 -0.9923058 -0.122778825 59.71977266838485
282525797 282525788237660 -0.43762565 -0.5419891 -0.717448 282525786484587 -0.061427247 0.9848002 0.16246575 282525783984587 -0.013349562 -0.99284106 -0.1186944 58.00060039391428
282525830 282525828421618 -0.44121653 -0.5418854 -0.7153239 282525826942139 -0.054925933 0.98461187 0.16589954 282525824442139 -0.023347102 -0.9937109 -0.109514974 55.8037759153118
282525863 282525858552660 -0.44378176 -0.542026 -0.7136284 282525857285264 -0.050019637 0.9846915 0.16697526 282525854785264 -0.020903064 -0.99413705 -0.106087275 54.261635313938825
282525896 282525888688025 -0.44624203 -0.5419773 -0.71212965 282525887628441 -0.04479043 0.98510927 0.16599238 282525885128441 -0.01315866 -0.9942874 -0.10592159 52.696418918454924
282525929 282525918826045 -0.44849837 -0.54194456 -0.71073586 282525917971566 -0.040763713 0.9855067 0.16466594 282525915471566 -0.0040664026 -0.9940635 -0.10872554 51.52233330579185
282525962 282525959001566 -0.45144883 -0.5419629 -0.7088513 282525958429118 -0.0369847 0.9862439 0.16110614 282525955929118 0.0090001905 -0.99424803 -0.10672326 50.573182897970185
282525995 282525989134691 -0.45351756 -0.5419677 -0.70752585 282525988772295 -0.03529612 0.98677546 0.15820357 282525986272295 0.019517517 -0.9943082 -0.10473847 50.25862878102902
282526028 282526019263025 -0.4554518 -0.54205364 -0.70621634 282526019115681 -0.034348156 0.9876536 0.1528412 282526016615681 0.04052725 -0.99404365 -0.10116669 50.32825914452269
282526061 282526049397556 -0.4573968 -0.54221773 -0.704832 282526049459275 -0.03382024 0.98840296 0.1480397 282526046959275 0.043635394 -0.99449867 -0.09522748 50.54792485841949
282526094 282526089583181 -0.4596337 -0.5425208 -0.70314157 282526089917400 -0.034655888 0.98870385 0.14582075 282526087417400 0.0357273 -0.99528867 -0.090133384 51.21653207627202
282526127 282526119722868 -0.46140313 -0.54258364 -0.70193315 282526120260993 -0.034152754 0.98897386 0.14409839 282526117760993 0.04592081 -0.9946694 -0.09232635 51.270685231106484
282526160 282526149857243 -0.463055 -0.5428083 -0.7006705 282526150604587 -0.03435341 0.9894029 0.14107387 282526148104587 0.0654256 -0.9919569 -0.108356155 51.69361737470285
282526193 282526190039170 -0.46512362 -0.5432148 -0.6989834 282526191062712 -0.03483684 0.9899893 0.13677551 282526188562712 0.07606923 -0.9900688 -0.11822562 52.3837943299543
282526226 282526220179222 -0.46655884 -0.543396 -0.69788504 282526221406306 -0.035996303 0.98984474 0.13751984 282526218906306 0.059204914 -0.9924752 -0.107180886 52.95302912557236
282526259 282526250321306 -0.46803287 -0.5435614 -0.6967685 282526251749900 -0.037148785 0.9894192 0.14024815 282526249249900 0.04747569 -0.99493897 -0.088557936 53.37194170284215
282526292 282526290508025 -0.46983793 -0.54369986 -0.6954443 282526282093493 -0.03707037 0.9892207 0.14166272 282526279593493 0.038206235 -0.99609417 -0.07960352 53.403193233389516
282526325 282526320654847 -0.471049 -0.5436535 -0.69466084 282526322551618 -0.035913467 0.9895257 0.13981847 282526320051618 0.032000512 -0.99505925 -0.09398399 53.15704004589145
282526358 282526350795889 -0.472083 -0.54365855 -0.69395465 282526352895212 -0.03550959 0.9899612 0.13680613 282526350395212 0.043797076 -0.9913273 -0.12390396 53.29112690458254
282526391 282526380935004 -0.47308016 -0.54373753 -0.6932133 282526383238806 -0.035606977 0.9903414 0.1340006 282526380738806 0.045097552 -0.9876747 -0.14988247 53.63233924985428
282526424 282526421120004 -0.4741514 -0.5439473 -0.69231623 282526413582400 -0.036563043 0.9904127 0.1332131 282526411082400 0.031544466 -0.98489153 -0.17027487 54.2084759516286
282526457 282526451256358 -0.4746568 -0.5441137 -0.69183904 282526454040525 -0.037015 0.99025124 0.13428426 282526451540525 0.030254213 -0.9814772 -0.18917485 54.367909642329664
282526490 282526481401931 -0.4751895 -0.5442763 -0.6913452 282526484384118 -0.036860213 0.99025923 0.13426818 282526481884118 0.052770335 -0.97805417 -0.20155725 54.35659543396952
282526523 282526521586202 -0.475766 -0.5445644 -0.69072163 282526514728285 -0.03612955 0.99043083 0.13319722 282526512228285 0.08324512 -0.9743205 -0.20921263 54.19060476166527
282526556 282526551724327 -0.4761962 -0.5448041 -0.6902359 282526545073806 -0.034066726 0.99081045 0.13089736 282526542573806 0.10802057 -0.97014326 -0.21714893 53.51896493982122
282526589 282526581858285 -0.47663686 -0.5451523 -0.6896567 282526585534483 -0.030639576 0.99120134 0.12876774 282526583034483 0.119238
